NOM_PLATJA,BANDERA,QUALITAT_AIGUA,ESTAT_MAR,MEDUSES,TEMP_AIGUA,TEMP_AMBIENT,FORCA_VENT,TIPUS_VENT,UVI,DATA_ACTUALITZACIO
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Mar plana,NO,25,24,calma,Mestral(NW),Molt Alt,21/07/2016
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Mar plana,NO,25,24,calma,Mestral(NW),Molt Alt,21/07/2016
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Mar plana,NO,25,24,calma,Mestral(NW),Molt Alt,21/07/2016
DELS PESCADORS,VERDA,EXCEL-LENT,Mar plana,NO,25,24,calma,Mestral(NW),Molt Alt,21/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Mar plana,NO,25,24,calma,Mestral(NW),Molt Alt,21/07/2016
DEL CRISTALL,VERDA,EXCEL-LENT,Mar plana,NO,25,24,calma,Mestral(NW),Molt Alt,21/07/2016
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Mar plana,NO,25,24,calma,Mestral(NW),Molt Alt,21/07/2016
DE LA MORA,GROGA,EXCEL-LENT,Marejol,NO,25,27,ventolina,Mestral(NW),Alt,22/07/2016
DEL COCO,GROGA,EXCEL-LENT,Marejol,NO,25,27,ventolina,Mestral(NW),Alt,22/07/2016
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Marejol,NO,25,27,ventolina,Mestral(NW),Alt,22/07/2016
DE L'ESTACIÓ,GROGA,EXCEL-LENT,Marejol,NO,25,27,ventolina,Mestral(NW),Alt,22/07/2016
DEL PATÍ DE VELA,GROGA,EXCEL-LENT,Marejol,NO,25,27,ventolina,Mestral(NW),Alt,22/07/2016
DELS PESCADORS,GROGA,EXCEL-LENT,Marejol,NO,25,27,ventolina,Mestral(NW),Alt,22/07/2016
DEL PONT D'EN BOTIFARRETA,GROGA,EXCEL-LENT,Marejol,NO,25,27,ventolina,Mestral(NW),Alt,22/07/2016
DEL CRISTALL,GROGA,EXCEL-LENT,Marejol,NO,25,27,ventolina,Mestral(NW),Alt,22/07/2016
DE LA BARCA MARIA,GROGA,EXCEL-LENT,Marejol,NO,25,27,ventolina,Mestral(NW),Alt,22/07/2016
DE LA BARCA MARIA,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DEL CRISTALL,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DEL PONT D'EN BOTIFARRETA,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DELS PESCADORS,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DEL PATÍ DE VELA,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DE L'ESTACIÓ,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DEL PONT DEL PETROLI,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DEL COCO,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DE LA MORA,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DE LA BARCA MARIA,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DEL CRISTALL,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DEL PONT D'EN BOTIFARRETA,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DELS PESCADORS,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DEL PATÍ DE VELA,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DE L'ESTACIÓ,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DEL PONT DEL PETROLI,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DEL COCO,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DE LA MORA,VERMELLA,EXCEL-LENT,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DE LA MORA,VERMELLA,PENDENT ANALIT.,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DEL COCO,VERMELLA,PENDENT ANALIT.,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DEL PONT DEL PETROLI,VERMELLA,PENDENT ANALIT.,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DE L'ESTACIÓ,VERMELLA,PENDENT ANALIT.,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DEL PATÍ DE VELA,VERMELLA,PENDENT ANALIT.,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DELS PESCADORS,VERMELLA,PENDENT ANALIT.,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DEL PONT D'EN BOTIFARRETA,VERMELLA,PENDENT ANALIT.,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DEL CRISTALL,VERMELLA,PENDENT ANALIT.,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DE LA BARCA MARIA,VERMELLA,PENDENT ANALIT.,Marejol,NO,25,28,ventolina,Mestral(NW),Alt,22/07/2016
DE LA MORA,VERMELLA,PENDENT ANALIT.,Mar plana,NO,25,22,ventolina,Mestral(NW),Alt,23/07/2016
DEL COCO,VERMELLA,PENDENT ANALIT.,Mar plana,NO,25,22,ventolina,Mestral(NW),Alt,23/07/2016
DEL PONT DEL PETROLI,VERMELLA,PENDENT ANALIT.,Mar plana,NO,25,22,ventolina,Mestral(NW),Alt,23/07/2016
DE L'ESTACIÓ,VERMELLA,PENDENT ANALIT.,Mar plana,NO,25,22,ventolina,Mestral(NW),Alt,23/07/2016
DEL PATÍ DE VELA,VERMELLA,PENDENT ANALIT.,Mar plana,NO,25,22,ventolina,Mestral(NW),Alt,23/07/2016
DELS PESCADORS,VERMELLA,PENDENT ANALIT.,Mar plana,NO,25,22,ventolina,Mestral(NW),Alt,23/07/2016
DEL PONT D'EN BOTIFARRETA,VERMELLA,PENDENT ANALIT.,Mar plana,NO,25,22,ventolina,Mestral(NW),Alt,23/07/2016
DEL CRISTALL,VERMELLA,PENDENT ANALIT.,Mar plana,NO,25,22,ventolina,Mestral(NW),Alt,23/07/2016
DE LA BARCA MARIA,VERMELLA,PENDENT ANALIT.,Mar plana,NO,25,22,ventolina,Mestral(NW),Alt,23/07/2016
DE LA BARCA MARIA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DEL CRISTALL,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DELS PESCADORS,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DE LA BARCA MARIA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DEL CRISTALL,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DELS PESCADORS,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DEL PATÍ DE VELA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DE L'ESTACIÓ,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DEL PONT DEL PETROLI,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DEL COCO,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DE LA MORA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DE LA MORA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DEL COCO,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DEL PONT DEL PETROLI,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DE L'ESTACIÓ,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DEL PATÍ DE VELA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DELS PESCADORS,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DEL CRISTALL,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DE LA BARCA MARIA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,25,24,calma,Mestral(NW),Alt,24/07/2016
DE LA MORA,VERDA,PENDENT ANALIT.,Mar plana,NO,25,26,calma,Mestral(NW),Alt,25/07/2016
DEL COCO,VERDA,PENDENT ANALIT.,Mar plana,NO,25,26,calma,Mestral(NW),Alt,25/07/2016
DEL PONT DEL PETROLI,VERDA,PENDENT ANALIT.,Mar plana,NO,25,26,calma,Mestral(NW),Alt,25/07/2016
DE L'ESTACIÓ,VERDA,PENDENT ANALIT.,Mar plana,NO,25,26,calma,Mestral(NW),Alt,25/07/2016
DEL PATÍ DE VELA,VERDA,PENDENT ANALIT.,Mar plana,NO,25,26,calma,Mestral(NW),Alt,25/07/2016
DELS PESCADORS,VERDA,PENDENT ANALIT.,Mar plana,NO,25,26,calma,Mestral(NW),Alt,25/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,PENDENT ANALIT.,Mar plana,NO,25,26,calma,Mestral(NW),Alt,25/07/2016
DEL CRISTALL,VERDA,PENDENT ANALIT.,Mar plana,NO,25,26,calma,Mestral(NW),Alt,25/07/2016
DE LA BARCA MARIA,VERDA,PENDENT ANALIT.,Mar plana,NO,25,26,calma,Mestral(NW),Alt,25/07/2016
DE LA MORA,VERDA,PENDENT ANALIT.,Mar plana,NO,24,26,calma,Mestral(NW),Alt,26/07/2016
DEL COCO,VERDA,PENDENT ANALIT.,Mar plana,NO,24,26,calma,Mestral(NW),Alt,26/07/2016
DEL PONT DEL PETROLI,VERDA,PENDENT ANALIT.,Mar plana,NO,24,26,calma,Mestral(NW),Alt,26/07/2016
DE L'ESTACIÓ,VERDA,PENDENT ANALIT.,Mar plana,NO,24,26,calma,Mestral(NW),Alt,26/07/2016
DEL PATÍ DE VELA,VERDA,PENDENT ANALIT.,Mar plana,NO,24,26,calma,Mestral(NW),Alt,26/07/2016
DELS PESCADORS,VERDA,PENDENT ANALIT.,Mar plana,NO,24,26,calma,Mestral(NW),Alt,26/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,PENDENT ANALIT.,Mar plana,NO,24,26,calma,Mestral(NW),Alt,26/07/2016
DEL CRISTALL,VERDA,PENDENT ANALIT.,Mar plana,NO,24,26,calma,Mestral(NW),Alt,26/07/2016
DE LA BARCA MARIA,VERDA,PENDENT ANALIT.,Mar plana,NO,24,26,calma,Mestral(NW),Alt,26/07/2016
DE LA MORA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,26,calma,Mestral(NW),Molt Alt,27/07/2016
DEL COCO,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,26,calma,Mestral(NW),Molt Alt,27/07/2016
DEL PONT DEL PETROLI,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,26,calma,Mestral(NW),Molt Alt,27/07/2016
DE L'ESTACIÓ,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,26,calma,Mestral(NW),Molt Alt,27/07/2016
DEL PATÍ DE VELA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,26,calma,Mestral(NW),Molt Alt,27/07/2016
DELS PESCADORS,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,26,calma,Mestral(NW),Molt Alt,27/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,26,calma,Mestral(NW),Molt Alt,27/07/2016
DEL CRISTALL,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,26,calma,Mestral(NW),Molt Alt,27/07/2016
DE LA BARCA MARIA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,26,calma,Mestral(NW),Molt Alt,27/07/2016
DE LA BARCA MARIA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DEL CRISTALL,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DELS PESCADORS,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DEL PATÍ DE VELA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DE L'ESTACIÓ,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Mar arrissada,NO,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DELS PESCADORS,VERDA,EXCEL-LENT,Mar arrissada,NO,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Mar arrissada,NO,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DEL PONT DEL PETROLI,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DEL COCO,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DE LA MORA,VERDA,PENDENT ANALIT.,Mar arrissada,NO,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DELS PESCADORS,VERDA,EXCEL-LENT,Mar arrissada,SI,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DEL COCO,VERDA,EXCEL-LENT,Mar arrissada,SI,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DE LA MORA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DE LA MORA,GROGA,EXCEL-LENT,Mar arrissada,SI,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DEL COCO,GROGA,EXCEL-LENT,Mar arrissada,SI,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Mar arrissada,SI,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DE L'ESTACIÓ,GROGA,EXCEL-LENT,Mar arrissada,SI,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DEL PATÍ DE VELA,GROGA,EXCEL-LENT,Mar arrissada,SI,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DELS PESCADORS,GROGA,EXCEL-LENT,Mar arrissada,SI,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DEL PONT D'EN BOTIFARRETA,GROGA,EXCEL-LENT,Mar arrissada,SI,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DEL CRISTALL,GROGA,EXCEL-LENT,Mar arrissada,SI,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DE LA BARCA MARIA,GROGA,EXCEL-LENT,Mar arrissada,SI,23,27,calma,Mestral(NW),Molt Alt,28/07/2016
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DEL CRISTALL,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DELS PESCADORS,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DEL COCO,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DE LA MORA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DEL COCO,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DE LA MORA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DEL COCO,GROGA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DE L'ESTACIÓ,GROGA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DELS PESCADORS,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DEL CRISTALL,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,29/07/2016
DE LA MORA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DEL COCO,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DELS PESCADORS,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DEL CRISTALL,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DEL COCO,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DEL COCO,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DE LA MORA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DEL COCO,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DELS PESCADORS,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DEL CRISTALL,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Mar arrissada,SI,23,26,calma,Mestral(NW),Molt Alt,30/07/2016
DE LA BARCA MARIA,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL CRISTALL,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL PONT D'EN BOTIFARRETA,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DELS PESCADORS,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL PATÍ DE VELA,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DE L'ESTACIÓ,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL COCO,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DE LA MORA,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DE LA MORA,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL COCO,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DE L'ESTACIÓ,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL PATÍ DE VELA,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DELS PESCADORS,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL PONT D'EN BOTIFARRETA,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL CRISTALL,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DE LA BARCA MARIA,GROGA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL COCO,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DE LA MORA,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DE LA MORA,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL COCO,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,SI,25,25,calma,Mestral(NW),Molt Alt,31/07/2016
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Mar arrissada,SI,24,24,calma,Mestral(NW),Alt,01/08/2016
DEL CRISTALL,VERDA,EXCEL-LENT,Mar arrissada,SI,24,24,calma,Mestral(NW),Alt,01/08/2016
