NOM_PLATJA;BANDERA;QUALITAT_AIGUA;ESTAT_MAR;MEDUSES;TEMP_AIGUA;TEMP_AMBIENT;FORCA_VENT;TIPUS_VENT;UVI;DATA_ACTUALITZACIO
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;11/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;12/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;12/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;12/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;12/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;12/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;12/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;12/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;12/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;13/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;13/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;13/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;13/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;13/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;13/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;13/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;13/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;14/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;14/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;14/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;14/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;14/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;14/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;14/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;14/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;15/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;15/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;15/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;15/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;15/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;15/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;15/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;15/07/2020
DE L'ESTACIÓ;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;16/07/2020
DELS PATINS DE VELA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;16/07/2020
DE L'ESTACIÓ;VERMELLA;BONA;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;16/07/2020
DEL PONT DEL PETROLI;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;16/07/2020
DE LA BARCA MARIA;VERDA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;16/07/2020
DEL CRISTALL;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;16/07/2020
DEL PONT DEL PETROLI;VERMELLA;BONA;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;16/07/2020
DE L'ESTACIÓ;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;16/07/2020
DEL PONT D'EN BOTIFARRETA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;16/07/2020
DEL PONT D'EN BOTIFARRETA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;16/07/2020
DEL CRISTALL;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;16/07/2020
DE LA BARCA MARIA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;16/07/2020
DELS PATINS DE VELA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;16/07/2020
DELS PESCADORS;VERMELLA;PENDENT ANALIT.;Mar plana;NO;23;27;ventolina;Tramuntana(N);Baix;16/07/2020
DELS PESCADORS;VERMELLA;PENDENT ANALIT.;Mar plana;NO;23;27;ventolina;Tramuntana(N);Baix;16/07/2020
DEL COCO;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;16/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;27;28;ventolina;Tramuntana(N);Alt;17/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;27;28;ventolina;Tramuntana(N);Alt;17/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;PENDENT ANALIT.;Mar plana;NO;27;28;ventolina;Tramuntana(N);Alt;17/07/2020
DE LA MARINA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;17/07/2020
DE LA MARINA;VERMELLA;;;NO;;;-;-;-;17/07/2020
DE LA MARINA;VERMELLA;;;NO;;;-;-;-;17/07/2020
DE LA MARINA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;-;-;-;17/07/2020
DE LA MARINA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;-;-;-;17/07/2020
DE LA MARINA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;-;-;17/07/2020
DE LA MARINA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);-;17/07/2020
DE LA MARINA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;17/07/2020
DE LA MARINA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;17/07/2020
DE LA MARINA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;17/07/2020
DE LA MARINA;VERMELLA;PENDENT ANALIT.;Mar plana;NO;24;23;ventolina;Tramuntana(N);Baix;17/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;27;28;ventolina;Tramuntana(N);Alt;17/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;27;28;ventolina;Tramuntana(N);Alt;17/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;27;28;ventolina;Tramuntana(N);Alt;17/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;27;28;ventolina;Tramuntana(N);Alt;17/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;27;28;ventolina;Tramuntana(N);Alt;17/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;27;28;ventolina;Tramuntana(N);Alt;17/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;27;28;ventolina;Tramuntana(N);Alt;17/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;27;28;ventolina;Tramuntana(N);Alt;17/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;27;28;ventolina;Tramuntana(N);Alt;17/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;27;28;ventolina;Tramuntana(N);Alt;17/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;18/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;18/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;18/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;18/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;18/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;18/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;18/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;18/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;18/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;19/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;19/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;19/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;19/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;19/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;19/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;19/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;19/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;19/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;20/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;20/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;20/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;20/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;20/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;20/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;20/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;20/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;20/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;21/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;21/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;21/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;21/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;21/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;21/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;21/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;21/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;21/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;22/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;22/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;22/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;22/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;22/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;22/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;22/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;22/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;22/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;23/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;24/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;24/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;24/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;24/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;24/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;24/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;24/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;24/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;24/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;25/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;26/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;27/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;28/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;28/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;28/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;28/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;28/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;28/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;28/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;28/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Alt;28/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;23;27;ventolina;Tramuntana(N);Molt Alt;29/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Molt Alt;30/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Molt Alt;30/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Molt Alt;30/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Molt Alt;30/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Molt Alt;30/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Molt Alt;30/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Molt Alt;30/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Molt Alt;30/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Molt Alt;30/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DE LA MARINA;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DEL COCO;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DE L'ESTACIÓ;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DELS PATINS DE VELA;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DELS PESCADORS;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DEL PONT D'EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
DEL CRISTALL;VERDA;BONA;Mar plana;NO;24;27;calma;Tramuntana(N);Alt;31/07/2020
